time(s),target_sfc,Ingress,InitialRequestSize,Transmission1(MB),VM1,cloudlet.1(MI),Transmission2(MB),VM2,cloudlet.2(MI),Transmission3(MB),VM3,cloudlet.3(MI),Transmission4(MB),Egress,latency_demand(s)
424.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1177,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
425.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1042,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
426.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,805,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
427.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,927,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
428.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1071,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
429.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,868,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
430.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,946,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
431.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1070,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
432.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1191,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
433.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1089,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
434.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,941,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
435.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,972,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
436.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,876,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
437.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1144,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
438.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1197,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
439.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1080,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
440.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,939,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
441.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1068,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
442.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1122,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
443.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1183,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
444.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1181,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
445.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1085,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
446.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,981,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
447.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,959,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
448.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1062,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
449.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,935,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
450.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1173,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
451.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,983,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
452.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,837,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
453.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,930,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
454.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,994,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
455.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,888,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
456.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,828,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
457.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1109,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
458.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1028,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
459.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,810,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
460.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,882,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
461.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,886,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
462.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,874,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
463.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,845,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
464.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,902,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
465.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1002,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
466.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,989,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
467.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,858,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
468.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1035,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
469.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1101,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
470.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,860,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
471.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,907,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
472.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,845,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
473.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,936,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
474.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1073,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
475.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1085,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
476.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1022,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
477.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1135,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
478.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1166,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
479.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,945,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
480.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,824,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
481.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1191,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
482.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1049,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
483.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1152,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
484.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1161,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
485.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,824,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
486.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,986,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
487.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,868,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
488.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,859,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
489.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,800,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
490.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,860,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
491.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1039,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
492.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1199,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
493.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1142,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
494.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1103,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
495.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1021,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
496.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1017,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
497.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,988,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
498.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,801,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
499.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,921,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
500.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1082,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
501.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1113,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
502.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,931,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
503.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,936,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
504.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,802,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
505.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,814,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
506.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,927,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
507.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,985,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
508.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1150,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
509.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,837,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
510.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,862,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
511.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1106,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
512.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,860,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
513.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1064,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
514.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1065,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
515.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1003,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
516.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1099,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
517.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,895,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
518.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1017,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
519.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1153,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
520.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1004,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
521.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1078,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
522.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1112,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
523.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1047,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
524.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1069,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
525.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1168,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
526.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,890,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
527.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,859,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
528.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1147,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
529.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1160,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
530.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,806,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
531.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1198,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
532.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,849,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
533.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1008,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
534.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,915,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
535.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1194,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
536.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1132,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
537.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,893,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
538.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1023,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
539.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1020,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
540.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,894,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
541.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1059,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
542.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1055,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
543.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,834,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
544.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,867,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
545.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,976,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
546.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1051,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
547.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,815,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
548.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,837,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
549.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1141,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
550.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,988,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
551.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,870,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
552.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,938,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
553.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1150,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
554.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1111,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
555.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1111,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
556.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,826,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
557.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,916,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
558.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1181,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
559.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1141,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
560.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,848,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
561.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1193,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
562.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,862,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
563.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1193,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
564.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1027,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
565.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1021,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
566.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,977,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
567.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,876,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
568.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,996,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
569.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1094,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
570.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,888,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
571.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,988,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
572.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,956,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
573.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1090,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
574.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1126,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
575.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,895,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
576.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1137,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
577.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,903,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
578.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1034,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
579.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,807,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
580.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1141,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
581.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,843,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
582.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1159,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
583.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1007,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
584.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1057,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
585.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1138,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
586.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,874,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
587.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1140,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
588.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1035,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
589.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,970,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
590.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1040,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
591.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,924,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
592.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1097,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
593.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,975,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
594.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1183,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
595.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,964,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
596.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1109,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
597.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,892,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
598.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1126,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
599.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1057,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
600.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,952,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
601.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1025,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
602.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1185,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
603.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,870,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
604.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1041,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
605.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1157,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
606.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,955,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
607.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,838,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
608.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,803,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
609.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1110,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
610.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1039,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
611.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1183,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
612.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,932,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
613.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,829,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
614.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1019,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
615.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1168,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
616.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1137,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
617.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1034,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
618.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,979,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
619.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1154,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
620.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1111,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
621.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1016,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
622.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1147,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
623.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1004,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
624.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,887,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
625.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1090,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
626.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1048,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
627.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1169,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
628.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,972,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
629.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1066,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
630.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1030,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
631.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,906,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
632.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,873,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
633.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,948,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
634.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,883,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
635.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,984,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
636.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1097,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
