time(s),target_sfc,Ingress,InitialRequestSize,Transmission1(MB),VM1,cloudlet.1(MI),Transmission2(MB),VM2,cloudlet.2(MI),Transmission3(MB),VM3,cloudlet.3(MI),Transmission4(MB),Egress,latency_demand(s)
433.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,806,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
434.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,884,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
435.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,539,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
436.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,647,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
437.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,618,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
438.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1321,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
439.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,855,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
440.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1318,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
441.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1242,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
442.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,661,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
443.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,678,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
444.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1320,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
445.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1018,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
446.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1393,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
447.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,934,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
448.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1233,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
449.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,516,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
450.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1190,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
451.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,663,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
452.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,669,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
453.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1264,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
454.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1078,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
455.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,521,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
456.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1218,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
457.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1498,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
458.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,755,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
459.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1466,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
460.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,650,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
461.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1183,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
462.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,930,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
463.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,820,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
464.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,520,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
465.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1393,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
466.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,961,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
467.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1284,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
468.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1078,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
469.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,570,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
470.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,738,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
471.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,844,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
472.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,988,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
473.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1460,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
474.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1039,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
475.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1323,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
476.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1275,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
477.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1211,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
478.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1184,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
479.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,724,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
480.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,563,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
481.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,527,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
482.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,563,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
483.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,907,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
484.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,766,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
485.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1149,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
486.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,655,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
487.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1058,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
488.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,584,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
489.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,587,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
490.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1156,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
491.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,757,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
492.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,812,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
493.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1002,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
494.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1036,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
495.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1455,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
496.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,827,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
497.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1222,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
498.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,547,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
499.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1113,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
500.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,770,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
501.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1267,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
502.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1191,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
503.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,821,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
504.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1466,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
505.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1359,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
506.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,624,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
507.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1072,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
508.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1203,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
509.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1037,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
510.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1163,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
511.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1054,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
512.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,585,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
513.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,921,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
514.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1233,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
515.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1252,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
516.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,575,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
517.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,853,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
518.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1012,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
519.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1041,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
520.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1059,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
521.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,592,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
522.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,815,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
523.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,968,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
524.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,519,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
525.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,618,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
526.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1366,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
527.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1203,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
528.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1135,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
529.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1071,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
530.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,589,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
531.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,772,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
532.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1061,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
533.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,942,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
534.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1110,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
535.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1156,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
536.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1189,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
537.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1022,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
538.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,619,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
539.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,983,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
540.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1241,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
541.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1462,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
542.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1258,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
543.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,506,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
544.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,699,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
545.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1215,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
546.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,878,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
547.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1360,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
548.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,913,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
549.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,931,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
550.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,943,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
551.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1082,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
552.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,605,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
553.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1019,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
554.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,584,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
555.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1238,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
556.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1320,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
557.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,568,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
558.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,768,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
559.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,871,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
560.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1313,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
561.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1301,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
562.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1354,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
563.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,903,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
564.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,623,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
565.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,954,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
566.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,604,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
567.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,645,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
568.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,753,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
569.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1007,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
570.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1274,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
571.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1021,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
572.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,977,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
573.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1054,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
574.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,678,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
575.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,912,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
576.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,779,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
577.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1094,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
578.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1204,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
579.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1263,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
580.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,927,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
581.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1375,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
582.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1456,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
583.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,827,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
584.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1051,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
585.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1087,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
586.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1293,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
587.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1050,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
588.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,687,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
589.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,916,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
590.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,614,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
591.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,912,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
592.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1072,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
593.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,644,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
594.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,967,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
595.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,775,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
596.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1407,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
597.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1458,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
598.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1002,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
599.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1087,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
600.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,950,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
601.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,821,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
602.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,831,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
603.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1244,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
604.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,972,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
605.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,682,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
606.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,671,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
607.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,889,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
608.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1320,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
609.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,596,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
610.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,926,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
611.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,668,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
612.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1457,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
613.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,853,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
614.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,529,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
615.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1099,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
616.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1024,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
617.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1345,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
618.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,990,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
619.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,982,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
620.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1259,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
621.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1304,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
622.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1368,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
623.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1005,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
624.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,811,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
625.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,863,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
626.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1495,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
627.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1179,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
628.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,566,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
629.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1156,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
630.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1079,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
631.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1473,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
632.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,594,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
633.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1103,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
634.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,530,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
635.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1047,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
636.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,864,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
637.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1141,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
638.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,582,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
639.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,639,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
640.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1187,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
641.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1222,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
642.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,997,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
643.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,841,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
644.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1396,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
645.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1156,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
646.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1431,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
647.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1260,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
648.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1462,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
649.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1152,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
