time(s),target_sfc,Ingress,InitialRequestSize,Transmission1(MB),VM1,cloudlet.1(MI),Transmission2(MB),VM2,cloudlet.2(MI),Transmission3(MB),VM3,cloudlet.3(MI),Transmission4(MB),Egress,latency_demand(s)
445.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,417,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
446.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,529,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
447.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,452,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
448.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,553,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
449.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,433,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
450.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,415,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
451.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,567,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
452.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,589,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
453.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,532,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
454.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,465,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
455.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,503,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
456.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,421,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
457.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,403,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
458.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,463,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
459.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,459,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
460.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,521,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
461.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,430,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
462.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,583,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
463.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,570,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
464.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,439,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
465.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,519,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
466.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,439,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
467.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,461,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
468.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,519,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
469.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,596,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
470.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,540,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
471.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,540,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
472.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,439,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
473.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,480,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
474.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,433,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
475.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,560,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
476.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,470,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
477.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,527,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
478.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,592,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
479.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,434,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
480.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,540,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
481.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,508,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
482.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,418,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
483.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,541,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
484.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,475,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
485.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,582,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
486.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,594,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
487.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,435,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
488.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,586,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
489.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,590,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
490.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,447,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
491.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,525,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
492.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,529,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
493.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,586,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
494.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,573,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
495.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,470,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
496.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,485,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
497.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,513,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
498.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,501,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
499.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,475,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
500.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,512,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
501.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,468,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
502.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,536,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
503.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,583,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
504.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,491,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
505.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,502,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
506.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,406,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
507.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,449,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
508.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,559,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
509.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,471,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
510.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,538,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
511.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,511,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
512.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,419,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
513.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,453,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
514.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,411,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
515.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,536,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
516.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,433,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
517.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,406,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
518.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,588,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
519.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,490,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
520.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,501,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
521.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,530,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
522.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,529,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
523.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,465,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
524.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,535,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
525.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,546,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
526.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,489,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
527.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,540,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
528.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,439,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
529.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,539,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
530.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,516,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
531.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,475,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
532.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,596,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
533.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,440,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
534.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,511,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
535.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,493,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
536.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,550,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
537.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,506,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
538.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,517,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
539.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,593,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
540.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,583,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
541.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,526,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
542.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,484,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
543.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,561,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
544.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,445,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
545.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,502,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
546.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,527,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
547.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,559,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
548.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,589,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
549.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,432,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
550.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,591,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
551.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,597,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
552.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,588,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
553.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,580,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
554.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,580,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
555.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,554,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
556.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,540,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
557.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,485,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
558.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,427,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
559.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,486,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
560.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,472,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
561.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,587,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
562.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,591,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
563.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,594,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
564.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,491,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
565.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,503,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
566.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,455,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
567.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,452,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
568.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,448,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
569.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,414,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
570.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,471,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
571.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,542,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
572.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,475,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
573.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,496,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
574.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,402,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
575.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,512,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
576.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,426,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
577.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,522,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
578.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,517,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
579.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,480,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
580.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,517,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
581.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,569,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
582.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,458,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
583.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,475,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
584.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,513,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
585.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,594,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
586.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,509,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
587.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,505,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
588.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,485,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
589.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,526,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
590.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,524,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
591.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,598,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
592.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,592,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
593.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,513,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
594.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,556,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
595.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,407,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
596.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,581,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
597.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,409,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
598.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,448,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
599.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,596,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
600.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,595,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
601.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,549,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
602.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,462,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
603.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,510,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
604.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,435,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
605.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,597,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
606.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,420,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
607.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,575,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
608.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,411,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
609.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,551,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
610.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,583,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
611.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,500,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
612.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,494,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
613.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,434,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
614.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,545,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
615.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,488,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
616.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,455,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
617.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,457,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
618.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,435,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
619.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,431,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
620.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,576,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
621.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,406,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
622.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,413,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
623.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,578,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
624.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,430,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
625.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,594,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
626.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,547,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
627.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,470,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
628.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,418,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
629.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,506,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
630.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,424,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
631.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,446,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
632.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,439,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
633.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,508,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
634.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,511,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
635.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,458,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
636.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,579,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
637.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,417,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
638.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,436,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
639.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,525,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
640.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,579,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
641.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,409,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
642.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,532,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
643.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,423,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
644.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,522,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
645.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,433,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
646.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,454,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
647.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,593,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
648.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,481,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
649.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,428,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
650.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,459,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
651.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,439,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
652.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,517,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
653.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,446,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
654.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,418,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
655.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,435,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
656.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,426,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
657.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,565,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
658.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,532,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
659.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,509,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
660.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,586,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
661.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,446,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
662.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,572,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
663.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,469,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
664.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,567,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
665.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,490,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
666.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,480,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
667.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,490,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
