time(s),target_sfc,Ingress,InitialRequestSize,Transmission1(MB),VM1,cloudlet.1(MI),Transmission2(MB),VM2,cloudlet.2(MI),Transmission3(MB),VM3,cloudlet.3(MI),Transmission4(MB),Egress,latency_demand(s)
419.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1044,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
420.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1342,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
421.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1070,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
422.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1298,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
423.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1284,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
424.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1399,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
425.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1257,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
426.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1326,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
427.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1427,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
428.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1071,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
429.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1271,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
430.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1105,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
431.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1096,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
432.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1116,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
433.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1336,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
434.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1408,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
435.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1228,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
436.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1325,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
437.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1260,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
438.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1036,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
439.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1055,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
440.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1211,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
441.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1318,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
442.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1061,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
443.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1281,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
444.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1339,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
445.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1391,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
446.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,977,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
447.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1105,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
448.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1071,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
449.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1150,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
450.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1371,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
451.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1300,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
452.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1220,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
453.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1341,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
454.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1387,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
455.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1099,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
456.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,988,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
457.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1223,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
458.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1067,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
459.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1037,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
460.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1289,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
461.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1072,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
462.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1032,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
463.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1369,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
464.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1292,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
465.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,995,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
466.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1203,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
467.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1187,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
468.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1313,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
469.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1265,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
470.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1001,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
471.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1006,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
472.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1112,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
473.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1204,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
474.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1127,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
475.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1059,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
476.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1208,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
477.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1097,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
478.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1367,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
479.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1430,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
480.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1104,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
481.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1407,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
482.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1404,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
483.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1253,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
484.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1165,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
485.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1408,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
486.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1232,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
487.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1223,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
488.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,975,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
489.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1065,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
490.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1355,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
491.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1165,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
492.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1141,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
493.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1402,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
494.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1149,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
495.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1345,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
496.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1344,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
497.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1403,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
498.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1376,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
499.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1175,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
500.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1266,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
501.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1035,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
502.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1292,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
503.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1401,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
504.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1409,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
505.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1043,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
506.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1341,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
507.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1122,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
508.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1082,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
509.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1023,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
510.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1364,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
511.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1048,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
512.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1151,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
513.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1384,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
514.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1414,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
515.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1238,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
516.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1117,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
517.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1413,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
518.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,980,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
519.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1279,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
520.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1296,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
521.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1160,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
522.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1059,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
523.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1112,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
524.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1430,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
525.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1104,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
526.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1239,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
527.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1071,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
528.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1204,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
529.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1160,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
530.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1323,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
531.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1081,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
532.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1342,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
533.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1224,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
534.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,962,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
535.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1296,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
536.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1405,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
537.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1262,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
538.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1280,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
539.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1045,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
540.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1109,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
541.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1258,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
542.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1328,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
543.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,972,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
544.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1230,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
545.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,972,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
546.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1062,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
547.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1003,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
548.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1018,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
549.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1095,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
550.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1150,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
551.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1420,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
552.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1075,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
553.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1137,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
554.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1324,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
555.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1115,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
556.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1282,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
557.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1337,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
558.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1340,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
559.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1229,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
560.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1102,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
561.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,965,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
562.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1173,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
563.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1270,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
564.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1005,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
565.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1181,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
566.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1227,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
567.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1330,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
568.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1381,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
569.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1384,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
570.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1182,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
571.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1322,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
572.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1288,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
573.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1205,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
574.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1228,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
575.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1281,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
576.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1090,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
577.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1266,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
578.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,986,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
579.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1323,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
580.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1258,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
581.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,962,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
582.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1352,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
583.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1342,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
584.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1421,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
585.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1422,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
586.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1297,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
587.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1144,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
588.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1226,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
589.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1210,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
590.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1282,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
591.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1207,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
592.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1361,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
593.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1117,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
594.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1027,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
595.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1221,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
596.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1220,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
597.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1156,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
598.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,997,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
599.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1399,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
600.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1266,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
601.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1050,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
602.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1032,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
603.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1174,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
604.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,963,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
605.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1071,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
606.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1345,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
607.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1324,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
608.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1335,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
609.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1283,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
610.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1015,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
611.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1020,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
612.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1273,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
613.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1124,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
614.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1343,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
615.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1210,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
616.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1244,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
617.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1243,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
618.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1286,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
619.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1373,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
620.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1038,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
621.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1174,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
622.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1078,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
623.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1352,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
624.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1297,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
625.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1119,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
626.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1322,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
627.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,966,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
628.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1264,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
